id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,fare_amount
id1001445,1,2016-05-02 02:20:24,2016-05-02 02:39:20,1,-73.979032,40.71489,-73.8735,40.770248,N,1136,35.39
id1001446,2,2016-06-03 14:30:30,2016-06-03 14:50:51,1,-73.998945,40.694118,-73.95773,40.802362,N,1221,37.65
id1001447,2,2016-04-01 02:14:52,2016-04-01 02:28:14,1,-74.057636,40.722046,-73.947582,40.79071,N,802,35.4
id1001448,1,2016-01-24 13:22:59,2016-01-24 14:19:20,1,-73.98901,40.759908,-73.762275,40.641165,N,3381,98.19
id1001449,2,2016-01-16 15:28:52,2016-01-16 15:44:23,6,-73.985242,40.738158,-73.959664,40.702643,N,931,20.52
id1001450,1,2016-06-28 09:24:01,2016-06-28 10:17:18,1,-73.764907,40.647868,-73.987492,40.693709,N,3197,88.25
id1001451,1,2016-04-18 17:49:01,2016-04-18 17:53:08,1,-73.97354,40.777958,-73.9728,40.773296,N,247,7.23
id1001452,1,2016-05-04 18:59:48,2016-05-04 19:28:15,1,-73.863164,40.762855,-73.965071,40.764356,N,1707,33.62
id1001453,2,2016-03-18 12:03:04,2016-03-18 12:14:32,1,-74.045115,40.68012,-74.01878,40.708462,N,688,17.03
id1001454,2,2016-05-24 10:03:26,2016-05-24 10:39:45,1,-73.995572,40.788599,-73.975939,40.689546,N,2179,42.2
id1001455,2,2016-04-16 17:47:17,2016-04-16 18:14:59,1,-73.964742,40.754792,-73.872214,40.770859,N,1662,31.7
id1001456,1,2016-05-13 09:46:50,2016-05-13 10:14:14,6,-73.966623,40.74738,-73.966036,40.789386,N,1644,25.71
id1001457,1,2016-04-20 21:14:21,2016-04-20 21:35:26,6,-74.044176,40.685794,-73.932024,40.808173,N,1265,49.47
id1001458,1,2016-02-02 10:32:29,2016-02-02 10:58:13,3,-74.008001,40.677804,-73.961996,40.742744,N,1544,31.62
id1001459,2,2016-03-13 15:50:32,2016-03-13 16:00:03,2,-73.988268,40.734725,-73.992818,40.759303,N,571,14.87
id1001460,1,2016-05-11 23:19:03,2016-05-11 23:45:45,2,-73.783413,40.644734,-73.988233,40.746388,N,1602,82.36
id1001461,2,2016-01-24 10:34:28,2016-01-24 11:08:15,1,-73.987953,40.713587,-73.786923,40.62563,N,2027,75.89
id1001462,1,2016-06-09 09:37:23,2016-06-09 09:50:45,1,-73.985242,40.750731,-74.001704,40.733428,N,802,15.15
id1001463,2,2016-04-24 06:20:14,2016-04-24 06:39:34,1,-74.014387,40.742756,-74.000424,40.696182,N,1160,23.06
id1001464,1,2016-03-14 16:02:23,2016-03-14 16:25:15,2,-73.954865,40.811582,-73.981479,40.760796,N,1372,26.29
id1001465,2,2016-06-28 11:22:46,2016-06-28 11:36:42,1,-73.953699,40.762483,-73.983877,40.785825,N,836,17.43
id1001466,2,2016-05-28 13:42:13,2016-05-28 14:09:15,1,-74.029686,40.700071,-73.782822,40.650696,N,1622,78.09
id1001467,2,2016-03-28 20:38:38,2016-03-28 21:10:33,1,-74.00332,40.753141,-73.8775,40.779976,N,1915,39.91
id1001468,1,2016-05-07 07:59:39,2016-05-07 08:26:44,2,-73.980657,40.775731,-73.872532,40.771963,N,1625,34.16
id1001469,2,2016-05-23 11:05:21,2016-05-23 11:20:16,2,-73.958168,40.767641,-73.995041,40.74708,N,895,18.05
id1001470,2,2016-04-09 01:56:50,2016-04-09 02:11:00,1,-73.989207,40.715261,-74.004571,40.766758,N,850,22.62
id1001471,2,2016-06-15 13:01:01,2016-06-15 13:20:59,1,-74.029687,40.775111,-73.949984,40.799854,Y,1198,26.17
id1001472,2,2016-01-19 03:17:11,2016-01-19 03:33:43,1,-74.009568,40.806598,-74.021049,40.705607,N,992,35.27
id1001473,1,2016-04-25 19:37:23,2016-04-25 20:20:16,1,-73.996114,40.682228,-74.006287,40.74862,N,2573,36.09
id1001474,2,2016-04-30 11:45:44,2016-04-30 12:05:29,1,-74.016348,40.716855,-73.940324,40.782578,N,1185,32.69
id1001475,1,2016-02-06 22:19:25,2016-02-06 22:32:44,1,-74.031093,40.703331,-74.008627,40.752858,N,799,21.08
id1001476,1,2016-05-25 23:40:22,2016-05-26 00:00:50,1,-74.015812,40.748876,-73.93211,40.731505,N,1228,27.56
id1001477,1,2016-05-01 03:39:16,2016-05-01 04:09:56,1,-73.905374,40.828512,-74.008661,40.753747,N,1840,41.1
id1001478,1,2016-05-26 03:41:31,2016-05-26 04:19:59,1,-73.96983,40.676166,-73.944281,40.816785,N,2308,53.04
id1001479,2,2016-02-27 03:26:46,2016-02-27 03:42:32,1,-74.010043,40.720516,-74.006521,40.773907,N,946,23.21
id1001480,2,2016-05-03 23:30:35,2016-05-03 23:39:39,1,-74.000187,40.717503,-73.993806,40.753717,N,544,16.39
id1001481,1,2016-02-03 13:13:30,2016-02-03 14:03:45,1,-73.987504,40.773155,-73.766916,40.633393,N,3015,97.05
id1001482,2,2016-04-13 22:32:24,2016-04-13 22:58:33,1,-74.005059,40.699676,-73.961468,40.779143,N,1569,35.23
id1001483,1,2016-04-29 01:20:01,2016-04-29 01:25:56,5,-74.004,40.764557,-74.013324,40.739585,N,355,11.84
id1001484,1,2016-05-25 09:30:56,2016-05-25 10:04:47,5,-73.93321,40.772049,-73.980645,40.700293,N,2031,37.78
id1001485,2,2016-05-07 03:43:39,2016-05-07 03:57:30,1,-73.994668,40.744573,-73.991908,40.788929,N,831,21.14
id1001486,1,2016-02-23 21:12:02,2016-02-23 21:39:29,1,-73.946989,40.831854,-73.899779,40.793693,N,1647,25.78
id1001487,2,2016-06-15 01:33:46,2016-06-15 01:41:48,1,-74.022844,40.71545,-74.01161,40.737837,N,482,14.5
id1001488,2,2016-03-14 17:16:43,2016-03-14 17:50:02,1,-73.869345,40.78425,-73.997463,40.750914,N,1999,39.8
id1001489,2,2016-05-08 09:08:08,2016-05-08 09:24:49,1,-74.02158,40.713186,-73.974468,40.684559,N,1001,20.23
id1001490,2,2016-03-22 06:41:02,2016-03-22 06:56:11,1,-73.955166,40.770078,-74.00304,40.754735,N,909,17.68
id1001491,2,2016-04-04 07:55:42,2016-04-04 09:10:39,1,-73.772984,40.631641,-74.034399,40.701848,N,4497,107.86
id1001492,2,2016-04-17 18:04:58,2016-04-17 18:26:12,1,-73.946047,40.808679,-73.997842,40.702849,N,1274,39.6
id1001493,1,2016-04-26 03:50:08,2016-04-26 04:29:48,1,-73.78145,40.635082,-73.984904,40.683771,N,2380,80.51
id1001494,2,2016-01-15 02:46:04,2016-01-15 02:50:19,1,-74.020186,40.728953,-74.028697,40.733561,N,255,8.14
id1001495,1,2016-06-26 06:34:46,2016-06-26 06:53:59,1,-73.964276,40.783789,-74.00338,40.722664,N,1153,29.31
id1001496,1,2016-02-22 23:51:06,2016-02-22 23:58:55,2,-73.88231,40.777854,-73.921992,40.775228,N,469,12.97
id1001497,1,2016-04-20 00:56:35,2016-04-20 01:06:00,1,-73.954607,40.794728,-73.985633,40.770411,N,565,16.44
id1001498,1,2016-06-28 22:50:29,2016-06-28 23:11:13,1,-73.967155,40.7152,-74.017698,40.762902,N,1244,26.39
id1001499,1,2016-03-22 14:56:17,2016-03-22 15:20:45,4,-73.980225,40.765382,-74.008938,40.68919,N,1468,31.31
id1001500,1,2016-06-06 16:49:56,2016-06-06 17:06:11,1,-73.949825,40.794415,-73.978307,40.788689,N,975,16.57
id1001501,1,2016-04-21 08:38:53,2016-04-21 09:09:49,1,-73.980634,40.740052,-74.009285,40.706321,N,1856,26.18
id1001502,2,2016-02-04 08:29:41,2016-02-04 08:50:08,3,-73.963175,40.757513,-73.947692,40.797793,N,1227,22.03
id1001503,2,2016-05-12 07:46:14,2016-05-12 08:21:08,1,-73.979415,40.668823,-73.7804,40.649721,N,2094,72.1
id1001504,2,2016-02-28 07:10:31,2016-02-28 07:49:09,6,-73.771846,40.638762,-73.965144,40.788207,N,2318,90.4
id1001505,1,2016-06-07 07:37:14,2016-06-07 08:04:49,1,-74.010013,40.711617,-73.985733,40.75686,N,1655,25.82
id1001506,1,2016-01-19 16:48:25,2016-01-19 17:18:42,1,-73.938473,40.802408,-73.983153,40.729409,N,1817,35.0
id1001507,1,2016-02-06 07:14:39,2016-02-06 07:28:52,1,-74.008148,40.71357,-73.957351,40.735935,N,853,21.07
id1001508,2,2016-04-07 08:49:22,2016-04-07 09:30:45,1,-73.990811,40.732465,-73.772525,40.639179,N,2483,89.14
id1001509,2,2016-01-22 06:39:57,2016-01-22 07:11:08,1,-73.978415,40.799197,-73.871501,40.788776,N,1871,36.51
id1001510,1,2016-05-02 15:09:34,2016-05-02 15:27:05,1,-73.983545,40.769366,-74.005575,40.693848,N,1051,30.12
id1001511,2,2016-03-26 18:20:55,2016-03-26 18:27:37,1,-73.965397,40.744018,-73.98015,40.737135,N,402,10.5
id1001512,1,2016-04-23 17:13:27,2016-04-23 17:34:34,1,-73.987693,40.793837,-73.879478,40.7701,N,1267,31.38
id1001513,1,2016-05-16 16:05:38,2016-05-16 16:23:38,1,-73.992283,40.765974,-74.002851,40.787053,N,1080,17.3
id1001514,2,2016-03-18 00:49:16,2016-03-18 01:07:21,1,-73.882542,40.774813,-74.044003,40.724844,N,1085,41.79
id1001515,2,2016-01-18 04:08:20,2016-01-18 04:19:37,1,-73.965062,40.747406,-74.013581,40.715047,N,677,19.92
id1001516,2,2016-05-21 08:27:41,2016-05-21 09:06:49,1,-73.977535,40.751801,-73.782084,40.648811,N,2348,82.02
id1001517,1,2016-06-12 13:18:17,2016-06-12 13:49:17,1,-73.950138,40.714669,-73.777557,40.636749,N,1860,74.68
id1001518,1,2016-03-11 21:19:33,2016-03-11 21:38:41,2,-73.99588,40.722284,-74.002084,40.767257,N,1148,23.64
id1001519,2,2016-06-22 00:15:40,2016-06-22 00:31:28,1,-74.009954,40.780083,-73.862449,40.770983,N,948,38.32
id1001520,2,2016-05-12 21:33:08,2016-05-12 21:58:22,1,-73.95436,40.761526,-73.878108,40.772626,N,1514,28.32
id1001521,1,2016-06-28 15:10:02,2016-06-28 15:23:47,1,-74.022238,40.705678,-74.001673,40.669061,N,825,18.23
id1001522,2,2016-05-26 13:40:53,2016-05-26 14:06:26,1,-73.869269,40.777045,-74.010285,40.696614,N,1533,44.96
id1001523,1,2016-04-25 05:41:42,2016-04-25 06:15:29,5,-73.788774,40.634028,-73.91751,40.790261,N,2027,83.6
id1001524,1,2016-05-10 00:26:08,2016-05-10 00:52:16,1,-73.961023,40.742102,-73.768423,40.659501,N,1568,71.29
id1001525,2,2016-05-13 12:47:48,2016-05-13 12:58:21,2,-73.988763,40.740384,-73.95344,40.751552,N,633,14.84
id1001526,2,2016-01-03 04:56:50,2016-01-03 05:02:12,1,-74.013979,40.72009,-73.999859,40.731301,N,322,11.5
id1001527,2,2016-03-07 17:03:17,2016-03-07 17:43:23,1,-73.974945,40.688352,-73.873164,40.765083,N,2406,45.83
id1001528,2,2016-03-08 07:45:32,2016-03-08 08:33:27,1,-74.003267,40.725545,-73.784654,40.636679,N,2875,88.25
id1001529,1,2016-06-14 23:55:14,2016-06-15 00:12:52,6,-74.004204,40.782476,-74.020098,40.706255,N,1058,29.74
id1001530,2,2016-01-16 17:59:22,2016-01-16 18:23:21,6,-73.998587,40.732316,-73.969367,40.853441,N,1439,43.17
id1001531,1,2016-01-21 10:33:53,2016-01-21 10:50:36,1,-74.029082,40.757175,-73.991766,40.76462,N,1003,17.61
id1001532,2,2016-03-26 06:23:26,2016-03-26 06:39:34,1,-74.014889,40.732801,-73.950923,40.75441,N,968,22.19
id1001533,2,2016-03-02 00:53:45,2016-03-02 01:09:04,1,-73.97939,40.796702,-73.990691,40.75311,N,919,21.37
id1001534,1,2016-02-27 02:42:33,2016-02-27 02:50:23,1,-73.965654,40.752097,-74.001212,40.734055,N,470,13.7
id1001535,1,2016-06-20 04:48:46,2016-06-20 05:00:30,5,-74.003313,40.70747,-73.947508,40.779005,N,704,29.34
id1001536,2,2016-01-31 10:13:46,2016-01-31 10:43:03,1,-73.788242,40.642741,-73.983375,40.744631,N,1757,80.54
id1001537,1,2016-04-04 15:43:42,2016-04-04 16:05:59,1,-73.979374,40.824469,-73.974014,40.728596,N,1337,34.81
id1001538,1,2016-06-04 18:13:08,2016-06-04 18:52:41,2,-73.760854,40.644604,-73.98317,40.745155,N,2373,79.84
id1001539,1,2016-05-10 01:24:44,2016-05-10 01:38:04,1,-74.025414,40.724728,-74.001854,40.77158,N,800,21.83
id1001540,2,2016-04-14 04:52:34,2016-04-14 05:22:40,1,-73.771512,40.659431,-73.969694,40.739386,N,1806,75.67
id1001541,1,2016-04-04 11:21:44,2016-04-04 11:26:28,1,-73.999102,40.763557,-74.007287,40.754534,N,284,7.81
id1001542,2,2016-05-09 10:34:44,2016-05-09 11:05:59,1,-74.005561,40.780957,-73.968533,40.733617,N,1875,30.36
id1001543,1,2016-01-02 02:55:51,2016-01-02 03:05:25,4,-73.996337,40.767555,-73.966916,40.748277,N,574,14.85
id1001544,2,2016-06-02 13:53:01,2016-06-02 14:10:03,5,-73.982533,40.721037,-73.987352,40.768226,N,1022,20.41
id1001545,2,2016-02-15 17:03:52,2016-02-15 17:36:51,1,-74.014847,40.738733,-73.950107,40.756706,N,1979,29.46
id1001546,2,2016-05-25 15:33:40,2016-05-25 15:43:12,6,-73.972368,40.735417,-73.992653,40.709382,N,572,15.07
id1001547,1,2016-02-08 13:37:39,2016-02-08 14:06:46,1,-73.768344,40.637201,-73.99329,40.734745,N,1747,77.97
id1001548,2,2016-06-10 01:17:40,2016-06-10 01:36:33,4,-73.99654,40.775639,-73.990448,40.832609,N,1133,25.83
id1001549,1,2016-02-03 03:31:12,2016-02-03 03:45:43,1,-73.96556,40.774689,-74.000956,40.729036,N,871,22.98
id1001550,1,2016-04-16 23:19:07,2016-04-16 23:28:46,2,-73.968672,40.784664,-74.013377,40.770038,N,579,17.76
id1001551,2,2016-03-21 05:32:31,2016-03-21 05:47:43,1,-74.023518,40.7125,-73.97589,40.763583,N,912,26.55
id1001552,1,2016-06-28 08:47:34,2016-06-28 09:14:58,1,-74.004496,40.768755,-73.985343,40.714359,N,1644,29.43
id1001553,2,2016-05-19 10:05:15,2016-05-19 10:23:06,1,-73.988579,40.76884,-73.968494,40.789285,N,1071,18.47
id1001554,2,2016-01-14 11:03:34,2016-01-14 11:10:34,1,-73.983337,40.75585,-73.984556,40.744493,N,420,10.81
id1001555,1,2016-03-27 08:52:06,2016-03-27 09:30:55,1,-73.781058,40.638728,-73.934937,40.765674,N,2329,82.37
id1001556,2,2016-01-30 11:35:50,2016-01-30 11:54:32,1,-73.972874,40.654875,-73.992742,40.745037,N,1122,32.94
id1001557,2,2016-05-30 14:18:58,2016-05-30 14:32:42,2,-74.022928,40.709954,-74.004014,40.731541,N,824,16.03
id1001558,2,2016-05-05 16:36:56,2016-05-05 17:03:22,1,-73.985056,40.775712,-73.923856,40.77765,N,1586,26.03
id1001559,2,2016-02-21 18:04:16,2016-02-21 18:28:10,1,-73.873972,40.784841,-73.99837,40.748344,N,1434,36.76
id1001560,2,2016-05-21 07:40:45,2016-05-21 08:07:08,1,-73.92043,40.84966,-74.000194,40.756013,N,1583,40.25
id1001561,2,2016-03-04 19:10:17,2016-03-04 19:56:43,1,-73.936138,40.781206,-73.778166,40.643859,N,2786,82.77
id1001562,2,2016-05-08 16:03:33,2016-05-08 16:37:02,1,-73.87082,40.791344,-73.991372,40.763654,N,2009,38.49
id1001563,2,2016-05-29 06:15:32,2016-05-29 06:33:18,1,-73.969265,40.69675,-73.982973,40.748085,N,1066,24.61
id1001564,2,2016-02-11 05:58:08,2016-02-11 06:21:44,1,-73.78086,40.649563,-73.962837,40.743921,N,1416,76.78
id1001565,1,2016-05-12 06:58:21,2016-05-12 07:33:43,1,-74.015088,40.710899,-73.916681,40.804812,N,2122,45.96
id1001566,2,2016-01-10 10:24:54,2016-01-10 10:32:02,1,-73.998211,40.735197,-73.970254,40.73911,N,428,13.01
id1001567,2,2016-01-08 01:21:50,2016-01-08 01:29:50,6,-73.981844,40.749496,-73.957079,40.780585,N,480,17.24
id1001568,1,2016-03-02 13:06:46,2016-03-02 13:26:50,1,-74.006379,40.739233,-73.96385,40.810685,N,1204,30.79
id1001569,1,2016-03-31 04:32:00,2016-03-31 04:51:38,2,-74.007257,40.707944,-73.891012,40.777542,N,1178,38.23
id1001570,2,2016-02-26 17:13:53,2016-02-26 17:43:31,5,-74.012647,40.704303,-74.030608,40.735715,N,1778,24.9
id1001571,2,2016-01-10 19:48:50,2016-01-10 20:02:08,1,-74.009767,40.712627,-74.048828,40.721877,N,798,16.0
id1001572,1,2016-05-04 15:32:32,2016-05-04 15:57:10,1,-73.979177,40.705689,-73.787055,40.630153,N,1478,71.92
id1001573,1,2016-05-20 11:01:46,2016-05-20 11:24:47,2,-73.87208,40.785256,-73.989495,40.784231,N,1381,33.32
id1001574,1,2016-06-02 03:03:32,2016-06-02 03:34:12,1,-73.973832,40.795709,-73.771443,40.636585,N,1840,84.56
id1001575,2,2016-03-27 12:18:07,2016-03-27 12:26:06,1,-73.976123,40.758119,-73.959266,40.749427,N,479,11.08
id1001576,1,2016-06-26 06:07:41,2016-06-26 06:37:27,2,-73.779494,40.645624,-73.964252,40.725009,N,1786,72.97
id1001577,1,2016-04-27 01:53:43,2016-04-27 02:08:54,4,-73.870242,40.783703,-73.963766,40.757147,N,911,28.45
id1001578,1,2016-05-03 16:10:31,2016-05-03 16:34:36,1,-73.924584,40.827171,-73.965003,40.798678,N,1445,24.41
id1001579,2,2016-03-12 20:54:51,2016-03-12 21:25:15,3,-73.882752,40.770755,-74.015103,40.766432,N,1824,40.2
id1001580,2,2016-06-18 16:32:45,2016-06-18 17:07:03,1,-73.878064,40.774034,-74.027619,40.742481,N,2058,43.13
id1001581,1,2016-01-07 04:11:39,2016-01-07 04:31:29,1,-73.94563,40.76624,-73.771899,40.650479,N,1190,77.79
id1001582,1,2016-04-18 07:42:06,2016-04-18 08:15:59,2,-73.987997,40.719789,-73.88703,40.820901,N,2033,47.02
id1001583,1,2016-01-28 09:46:02,2016-01-28 09:58:32,3,-73.991477,40.722156,-73.98447,40.705205,N,750,13.97
id1001584,1,2016-02-10 06:43:56,2016-02-10 07:02:40,2,-73.950152,40.768394,-73.998458,40.743365,N,1124,21.75
id1001585,2,2016-02-12 00:19:14,2016-02-12 00:35:13,1,-73.981533,40.673575,-74.009288,40.752998,N,959,29.75
id1001586,2,2016-06-29 12:18:06,2016-06-29 12:47:39,1,-73.950644,40.775646,-74.042294,40.696466,N,1773,39.55
id1001587,1,2016-01-09 10:55:04,2016-01-09 11:16:22,1,-74.011333,40.700132,-73.987793,40.751817,N,1278,25.74
id1001588,2,2016-02-14 11:10:03,2016-02-14 11:28:10,2,-73.981011,40.748777,-73.860566,40.768043,N,1087,33.86
id1001589,1,2016-02-28 03:57:04,2016-02-28 04:17:21,1,-74.001441,40.748078,-74.018858,40.695164,N,1217,25.71
id1001590,1,2016-02-02 04:19:25,2016-02-02 04:30:58,2,-73.988188,40.773827,-74.021056,40.737317,N,693,20.38
id1001591,2,2016-02-25 12:40:12,2016-02-25 12:57:48,5,-74.040323,40.777377,-73.991285,40.731194,N,1056,25.93
id1001592,1,2016-04-08 23:20:09,2016-04-08 23:29:11,2,-73.980507,40.704339,-73.991783,40.729428,N,542,14.11
id1001593,1,2016-05-22 05:08:56,2016-05-22 05:20:42,1,-73.990937,40.732615,-74.008227,40.699637,N,706,17.71
id1001594,1,2016-04-18 16:21:02,2016-04-18 17:14:15,1,-73.862154,40.785548,-74.05503,40.737278,N,3193,60.17
id1001595,2,2016-02-20 18:27:02,2016-02-20 18:43:18,1,-73.954419,40.738173,-74.00603,40.739178,N,976,20.48
id1001596,2,2016-05-17 07:04:28,2016-05-17 07:15:09,1,-73.992808,40.769838,-73.974438,40.771218,N,641,13.01
id1001597,2,2016-06-09 10:32:38,2016-06-09 10:45:43,5,-74.001929,40.750604,-74.00483,40.717752,N,785,18.59
id1001598,2,2016-01-26 18:46:14,2016-01-26 19:58:18,1,-73.781902,40.631246,-74.019958,40.722158,N,4324,100.73
id1001599,2,2016-02-17 00:23:09,2016-02-17 00:43:30,1,-74.01747,40.751605,-73.872792,40.776128,N,1221,37.61
id1001600,2,2016-01-30 14:25:27,2016-01-30 14:48:14,1,-73.993296,40.710272,-73.998827,40.765747,N,1367,26.45
id1001601,1,2016-03-11 20:44:22,2016-03-11 20:57:14,1,-74.010013,40.787105,-73.969445,40.777243,N,772,16.22
id1001602,2,2016-03-14 02:58:30,2016-03-14 03:09:31,1,-73.978139,40.748408,-73.872018,40.767872,N,661,28.47
id1001603,1,2016-02-07 07:29:10,2016-02-07 08:05:03,2,-73.779735,40.646247,-73.982435,40.744339,N,2153,80.19
id1001604,2,2016-03-18 11:42:55,2016-03-18 12:04:18,3,-73.978913,40.797313,-73.995029,40.69755,N,1283,36.33
id1001605,1,2016-05-06 18:19:11,2016-05-06 19:10:20,5,-74.018523,40.794615,-73.773714,40.638332,N,3069,103.62
id1001606,2,2016-05-21 21:39:30,2016-05-21 22:10:03,2,-73.995578,40.605667,-74.019805,40.735018,N,1833,46.76
id1001607,1,2016-02-08 12:06:57,2016-02-08 12:20:52,5,-73.97178,40.801578,-74.00794,40.716308,Y,835,29.02
id1001608,1,2016-04-27 19:39:42,2016-04-27 19:50:06,1,-73.983805,40.729999,-73.985236,40.711146,N,624,11.51
id1001609,2,2016-02-26 09:46:57,2016-02-26 10:19:54,5,-74.010338,40.671167,-73.974375,40.727169,N,1977,32.36
id1001610,2,2016-01-29 06:35:23,2016-01-29 07:07:00,5,-73.941556,40.742687,-73.962446,40.800323,N,1897,30.17
id1001611,2,2016-05-18 00:19:07,2016-05-18 00:53:23,1,-73.772498,40.651362,-73.962957,40.733063,N,2056,79.4
id1001612,2,2016-02-23 23:42:40,2016-02-24 00:02:51,6,-73.777607,40.644182,-74.027704,40.70073,N,1211,76.28
id1001613,1,2016-04-13 01:18:49,2016-04-13 01:27:35,2,-73.960632,40.746521,-73.988971,40.752573,N,526,13.94
id1001614,1,2016-06-28 20:12:36,2016-06-28 20:47:35,1,-73.87755,40.777365,-74.014457,40.71947,N,2099,46.03
id1001615,2,2016-03-17 02:43:54,2016-03-17 02:48:40,1,-74.006457,40.768918,-73.992266,40.768312,N,286,8.38
id1001616,2,2016-05-08 07:27:10,2016-05-08 07:37:43,5,-73.966923,40.746415,-74.001796,40.73676,N,633,14.55
id1001617,1,2016-06-19 05:07:33,2016-06-19 05:09:28,3,-73.999448,40.710412,-74.002954,40.715919,N,115,7.31
id1001618,1,2016-04-04 02:19:33,2016-04-04 02:35:24,1,-73.904115,40.842938,-73.95735,40.796608,N,951,23.74
id1001619,2,2016-03-09 17:44:54,2016-03-09 18:04:59,1,-73.965077,40.743984,-74.003888,40.733593,N,1205,18.64
id1001620,1,2016-06-06 13:12:41,2016-06-06 14:01:47,1,-73.945294,40.73086,-73.784066,40.642501,N,2946,74.83
id1001621,2,2016-05-01 20:41:24,2016-05-01 21:05:21,1,-74.035126,40.701228,-73.981634,40.745722,N,1437,27.76
id1001622,1,2016-04-30 09:25:08,2016-04-30 10:24:05,1,-73.780936,40.634189,-73.98625,40.729131,N,3537,85.06
id1001623,2,2016-05-13 15:51:39,2016-05-13 16:09:20,1,-73.991258,40.745903,-74.002192,40.716536,N,1061,17.81
id1001624,1,2016-02-14 05:49:09,2016-02-14 05:56:09,1,-73.962166,40.723451,-73.992201,40.703645,N,420,14.58
id1001625,1,2016-06-13 06:59:38,2016-06-13 07:28:53,4,-73.9568,40.783184,-74.032717,40.696531,N,1755,39.96
id1001626,1,2016-06-26 22:28:06,2016-06-26 22:47:40,1,-73.962088,40.775352,-73.997092,40.729194,N,1174,23.55
id1001627,2,2016-03-07 08:16:18,2016-03-07 08:50:24,1,-73.979837,40.741765,-73.876797,40.791739,N,2046,39.26
id1001628,2,2016-05-26 06:16:26,2016-05-26 06:28:50,1,-73.98587,40.744961,-74.016812,40.714606,N,744,19.59
id1001629,2,2016-03-02 04:56:16,2016-03-02 05:04:59,1,-73.996747,40.709327,-73.976015,40.730353,N,523,14.54
id1001630,1,2016-04-28 15:34:15,2016-04-28 15:55:37,1,-74.004297,40.696297,-73.964605,40.751977,N,1282,27.38
id1001631,2,2016-01-13 22:15:42,2016-01-13 22:40:45,2,-73.871272,40.783786,-73.985468,40.719198,N,1503,40.0
id1001632,2,2016-04-29 21:36:04,2016-04-29 22:03:18,1,-73.950658,40.758449,-73.783123,40.640339,N,1634,78.47
id1001633,2,2016-02-01 20:45:17,2016-02-01 20:48:22,1,-73.955458,40.76643,-73.956219,40.769548,N,185,6.58
id1001634,2,2016-03-01 16:00:35,2016-03-01 16:48:27,1,-73.905345,40.809735,-73.984346,40.773637,N,2872,38.32
id1001635,2,2016-02-29 14:43:21,2016-02-29 14:52:05,1,-74.008068,40.730835,-73.979265,40.746043,N,524,13.96
id1001636,1,2016-04-12 18:37:32,2016-04-12 19:05:59,1,-74.005947,40.708541,-73.969331,40.775908,N,1707,32.26
id1001637,2,2016-02-26 21:08:07,2016-02-26 21:35:17,1,-74.012023,40.741828,-73.968895,40.760391,N,1630,24.63
id1001638,1,2016-01-08 16:48:41,2016-01-08 17:05:58,1,-73.965839,40.765075,-73.86685,40.776066,N,1037,31.03
id1001639,1,2016-01-12 19:54:27,2016-01-12 20:51:24,1,-73.927351,40.803485,-74.019413,40.687386,N,3417,58.25
id1001640,1,2016-04-17 07:47:26,2016-04-17 07:51:52,1,-73.792517,40.638706,-73.783591,40.632754,N,266,26.22
id1001641,1,2016-01-20 09:01:53,2016-01-20 09:19:47,1,-73.972681,40.739148,-73.967596,40.773673,N,1074,19.79
id1001642,2,2016-01-31 07:44:13,2016-01-31 07:55:58,1,-74.011627,40.712103,-74.001062,40.731966,Y,705,14.09
id1001643,2,2016-02-20 12:04:55,2016-02-20 12:19:14,5,-73.989187,40.744419,-74.011869,40.700927,N,859,20.96
id1001644,1,2016-01-18 06:34:40,2016-01-18 06:52:20,1,-73.972947,40.718029,-73.98582,40.768383,N,1060,23.35
id1001645,1,2016-02-25 13:15:12,2016-02-25 13:19:07,1,-74.009535,40.730943,-74.014377,40.726735,N,235,7.1
id1001646,2,2016-05-24 03:26:51,2016-05-24 03:43:55,1,-73.977649,40.758655,-73.875406,40.769425,N,1024,29.96
id1001647,1,2016-01-06 16:23:45,2016-01-06 17:17:44,1,-73.780977,40.635698,-74.010144,40.767027,N,3239,97.46
id1001648,2,2016-04-18 18:54:56,2016-04-18 19:31:13,2,-73.949381,40.701407,-74.022946,40.71292,N,2177,32.43
id1001649,1,2016-04-18 11:08:18,2016-04-18 11:49:49,1,-73.779964,40.641675,-73.875081,40.779355,N,2491,71.18
